,ele_1,ele_2,mend_1,mend_2,euclid_dist,reciprocal_euclid_dist,pearson_corr,mend_diff
5054,Gd,As,"(27.0, 'Gd')","(89.0, 'As')",1.5760729897804244,0.6344883812388145,-0.4976767718459972,62.0
5055,As,Tb,"(89.0, 'As')","(26.0, 'Tb')",1.7225050645408333,0.5805498169995623,-0.5997428668510971,63.0
5056,Tb,As,"(26.0, 'Tb')","(89.0, 'As')",1.7225050645408333,0.5805498169995623,-0.5997428668510971,63.0
5057,As,Dy,"(89.0, 'As')","(24.0, 'Dy')",1.7306675949284576,0.5778117085744233,-0.6323842946594913,65.0
5058,Dy,As,"(24.0, 'Dy')","(89.0, 'As')",1.7306675949284576,0.5778117085744233,-0.6323842946594913,65.0
5059,As,Ho,"(89.0, 'As')","(23.0, 'Ho')",1.6586280170544754,0.602907939403966,-0.5209895447459603,66.0
5060,Ho,As,"(23.0, 'Ho')","(89.0, 'As')",1.6586280170544754,0.602907939403966,-0.5209895447459603,66.0
5061,As,Er,"(89.0, 'As')","(22.0, 'Er')",1.7626064067436147,0.5673416346236271,-0.712407753746345,67.0
5062,Er,As,"(22.0, 'Er')","(89.0, 'As')",1.7626064067436147,0.5673416346236271,-0.712407753746345,67.0
5063,As,Tm,"(89.0, 'As')","(21.0, 'Tm')",1.7917588612232132,0.5581108159372024,-0.764583709466409,68.0
5064,Tm,As,"(21.0, 'Tm')","(89.0, 'As')",1.7917588612232132,0.5581108159372024,-0.764583709466409,68.0
5065,As,Yb,"(89.0, 'As')","(17.0, 'Yb')",1.5516176663440704,0.6444886660489019,-0.4147098815775142,72.0
5066,Yb,As,"(17.0, 'Yb')","(89.0, 'As')",1.5516176663440704,0.6444886660489019,-0.4147098815775142,72.0
5067,As,Lu,"(89.0, 'As')","(20.0, 'Lu')",1.809165825216422,0.552740929583044,-0.7444282845984866,69.0
5068,Lu,As,"(20.0, 'Lu')","(89.0, 'As')",1.809165825216422,0.552740929583044,-0.7444282845984866,69.0
5069,As,Hf,"(89.0, 'As')","(50.0, 'Hf')",1.8826237569732918,0.5311735795832659,-0.6293061110652602,39.0
5070,Hf,As,"(50.0, 'Hf')","(89.0, 'As')",1.8826237569732918,0.5311735795832659,-0.6293061110652602,39.0
5071,As,Ta,"(89.0, 'As')","(52.0, 'Ta')",1.6882418429870354,0.5923321970451122,-0.5314862949318834,37.0
5072,Ta,As,"(52.0, 'Ta')","(89.0, 'As')",1.6882418429870354,0.5923321970451122,-0.5314862949318834,37.0
5073,As,W,"(89.0, 'As')","(55.0, 'W')",1.5597874893242893,0.6411129765075926,-0.15074018848161486,34.0
5074,W,As,"(55.0, 'W')","(89.0, 'As')",1.5597874893242893,0.6411129765075926,-0.15074018848161486,34.0
5075,As,Re,"(89.0, 'As')","(58.0, 'Re')",2.002134603374752,0.49946691811550686,-0.38980277606295977,31.0
5076,Re,As,"(58.0, 'Re')","(89.0, 'As')",2.002134603374752,0.49946691811550686,-0.38980277606295977,31.0
5077,As,Os,"(89.0, 'As')","(63.0, 'Os')",2.1414618793978595,0.4669707220196616,-0.2044602017980142,26.0
5078,Os,As,"(63.0, 'Os')","(89.0, 'As')",2.1414618793978595,0.4669707220196616,-0.2044602017980142,26.0
5079,As,Ir,"(89.0, 'As')","(66.0, 'Ir')",0.9165407242923573,1.0910589933383263,0.7331475931598352,23.0
5080,Ir,As,"(66.0, 'Ir')","(89.0, 'As')",0.9165407242923573,1.0910589933383263,0.7331475931598352,23.0
5081,As,Pt,"(89.0, 'As')","(68.0, 'Pt')",1.012253948168749,0.9878943933082036,0.5270864108974507,21.0
5082,Pt,As,"(68.0, 'Pt')","(89.0, 'As')",1.012253948168749,0.9878943933082036,0.5270864108974507,21.0
5083,As,Au,"(89.0, 'As')","(70.0, 'Au')",1.3412664589684664,0.7455640102780728,0.13517644413105429,19.0
5084,Au,As,"(70.0, 'Au')","(89.0, 'As')",1.3412664589684664,0.7455640102780728,0.13517644413105429,19.0
5085,As,Hg,"(89.0, 'As')","(74.0, 'Hg')",1.29031897000493,0.7750021686468573,0.11292173050662249,15.0
5086,Hg,As,"(74.0, 'Hg')","(89.0, 'As')",1.29031897000493,0.7750021686468573,0.11292173050662249,15.0
5087,As,Tl,"(89.0, 'As')","(78.0, 'Tl')",1.0817589469584616,0.9244203644551866,0.21392357727214056,11.0
5088,Tl,As,"(78.0, 'Tl')","(89.0, 'As')",1.0817589469584616,0.9244203644551866,0.21392357727214056,11.0
5089,As,Pb,"(89.0, 'As')","(82.0, 'Pb')",0.8768196596314444,1.1404853769135745,0.039961378483746424,7.0
5090,Pb,As,"(82.0, 'Pb')","(89.0, 'As')",0.8768196596314444,1.1404853769135745,0.039961378483746424,7.0
5091,As,Bi,"(89.0, 'As')","(87.0, 'Bi')",1.1610301476670473,0.8613040772536197,-0.22300603790070947,2.0
5092,Bi,As,"(87.0, 'Bi')","(89.0, 'As')",1.1610301476670473,0.8613040772536197,-0.22300603790070947,2.0
5093,As,Po,"(89.0, 'As')","(91.0, 'Po')",0.6632751509508004,1.5076699293897968,0.21766193939456754,2.0
5094,Po,As,"(91.0, 'Po')","(89.0, 'As')",0.6632751509508004,1.5076699293897968,0.21766193939456754,2.0
5095,As,At,"(89.0, 'As')","(96.0, 'At')",0.6684603409265955,1.4959750620565406,0.22207694808757172,7.0
5096,At,As,"(96.0, 'At')","(89.0, 'As')",0.6684603409265955,1.4959750620565406,0.22207694808757172,7.0
5097,As,Rn,"(89.0, 'As')","(6.0, 'Rn')",0.6677636724058951,1.497535791962276,0.1801799783357147,83.0
5098,Rn,As,"(6.0, 'Rn')","(89.0, 'As')",0.6677636724058951,1.497535791962276,0.1801799783357147,83.0
5099,As,Fr,"(89.0, 'As')","(7.0, 'Fr')",0.7481123729592692,1.3366975820014204,-0.45454925773756927,82.0
5100,Fr,As,"(7.0, 'Fr')","(89.0, 'As')",0.7481123729592692,1.3366975820014204,-0.45454925773756927,82.0
5101,As,Ra,"(89.0, 'As')","(13.0, 'Ra')",0.6619474817795516,1.5106938654886068,0.2534783384953591,76.0
5102,Ra,As,"(13.0, 'Ra')","(89.0, 'As')",0.6619474817795516,1.5106938654886068,0.2534783384953591,76.0
5103,As,Ac,"(89.0, 'As')","(48.0, 'Ac')",2.2856694152933517,0.437508588647609,-0.5990493494035385,41.0
5104,Ac,As,"(48.0, 'Ac')","(89.0, 'As')",2.2856694152933517,0.437508588647609,-0.5990493494035385,41.0
5105,As,Th,"(89.0, 'As')","(47.0, 'Th')",2.0296694075961863,0.49269107385539085,-0.5105400174799246,42.0
5106,Th,As,"(47.0, 'Th')","(89.0, 'As')",2.0296694075961863,0.49269107385539085,-0.5105400174799246,42.0
5107,As,Pa,"(89.0, 'As')","(46.0, 'Pa')",2.2565381373234845,0.4431567024992167,-0.6733619929561043,43.0
5108,Pa,As,"(46.0, 'Pa')","(89.0, 'As')",2.2565381373234845,0.4431567024992167,-0.6733619929561043,43.0
5109,As,U,"(89.0, 'As')","(45.0, 'U')",1.6570237256811176,0.6034916606815338,-0.30295562411363286,44.0
5110,U,As,"(45.0, 'U')","(89.0, 'As')",1.6570237256811176,0.6034916606815338,-0.30295562411363286,44.0
5111,As,Np,"(89.0, 'As')","(44.0, 'Np')",1.729603484309098,0.5781671978993826,-0.37442088439527593,45.0
5112,Np,As,"(44.0, 'Np')","(89.0, 'As')",1.729603484309098,0.5781671978993826,-0.37442088439527593,45.0
5113,As,Pu,"(89.0, 'As')","(43.0, 'Pu')",1.4769871294278805,0.6770539702586006,-0.16386213370477876,46.0
5114,Pu,As,"(43.0, 'Pu')","(89.0, 'As')",1.4769871294278805,0.6770539702586006,-0.16386213370477876,46.0
5115,Se,Se,"(93.0, 'Se')","(93.0, 'Se')",0.0,inf,1.0,0.0
5116,Se,Br,"(93.0, 'Se')","(98.0, 'Br')",0.6620127353889765,1.5105449586440862,0.5877690125987707,5.0
5117,Br,Se,"(98.0, 'Br')","(93.0, 'Se')",0.6620127353889765,1.5105449586440862,0.5877690125987707,5.0
5118,Se,Kr,"(93.0, 'Se')","(4.0, 'Kr')",1.8090936162551394,0.5527629919285328,0.4991310551785283,89.0
5119,Kr,Se,"(4.0, 'Kr')","(93.0, 'Se')",1.8090936162551394,0.5527629919285328,0.4991310551785283,89.0
5120,Se,Rb,"(93.0, 'Se')","(9.0, 'Rb')",1.114733011550094,0.8970757927133137,0.07032113461523669,84.0
5121,Rb,Se,"(9.0, 'Rb')","(93.0, 'Se')",1.114733011550094,0.8970757927133137,0.07032113461523669,84.0
5122,Se,Sr,"(93.0, 'Se')","(15.0, 'Sr')",1.5746135369499044,0.6350764657701622,-0.47923995839927397,78.0
5123,Sr,Se,"(15.0, 'Sr')","(93.0, 'Se')",1.5746135369499044,0.6350764657701622,-0.47923995839927397,78.0
5124,Se,Y,"(93.0, 'Se')","(25.0, 'Y')",1.8026054346929496,0.5547525713359103,-0.7128038091121434,68.0
5125,Y,Se,"(25.0, 'Y')","(93.0, 'Se')",1.8026054346929496,0.5547525713359103,-0.7128038091121434,68.0
5126,Se,Zr,"(93.0, 'Se')","(49.0, 'Zr')",1.6053832081652228,0.6229042355207455,-0.6366469329019777,44.0
5127,Zr,Se,"(49.0, 'Zr')","(93.0, 'Se')",1.6053832081652228,0.6229042355207455,-0.6366469329019777,44.0
5128,Se,Nb,"(93.0, 'Se')","(53.0, 'Nb')",1.4237853144763473,0.7023530793810646,-0.3929910164637844,40.0
5129,Nb,Se,"(53.0, 'Nb')","(93.0, 'Se')",1.4237853144763473,0.7023530793810646,-0.3929910164637844,40.0
5130,Se,Mo,"(93.0, 'Se')","(56.0, 'Mo')",1.3192768608556547,0.7579910098259599,-0.06404062365384205,37.0
5131,Mo,Se,"(56.0, 'Mo')","(93.0, 'Se')",1.3192768608556547,0.7579910098259599,-0.06404062365384205,37.0
5132,Se,Tc,"(93.0, 'Se')","(59.0, 'Tc')",1.5932605692647621,0.627643725885633,-0.1660844396826191,34.0
5133,Tc,Se,"(59.0, 'Tc')","(93.0, 'Se')",1.5932605692647621,0.627643725885633,-0.1660844396826191,34.0
5134,Se,Ru,"(93.0, 'Se')","(62.0, 'Ru')",1.679257651537139,0.5955012318000349,0.06966186209287685,31.0
5135,Ru,Se,"(62.0, 'Ru')","(93.0, 'Se')",1.679257651537139,0.5955012318000349,0.06966186209287685,31.0
5136,Se,Rh,"(93.0, 'Se')","(65.0, 'Rh')",1.113270042874076,0.8982546565416849,0.4976745732183876,28.0
5137,Rh,Se,"(65.0, 'Rh')","(93.0, 'Se')",1.113270042874076,0.8982546565416849,0.4976745732183876,28.0
5138,Se,Pd,"(93.0, 'Se')","(69.0, 'Pd')",1.157446796512999,0.8639705971908741,0.45695738643360445,24.0
5139,Pd,Se,"(69.0, 'Pd')","(93.0, 'Se')",1.157446796512999,0.8639705971908741,0.45695738643360445,24.0
5140,Se,Ag,"(93.0, 'Se')","(71.0, 'Ag')",1.7404559232269616,0.5745620941356046,0.2115098445518619,22.0
5141,Ag,Se,"(71.0, 'Ag')","(93.0, 'Se')",1.7404559232269616,0.5745620941356046,0.2115098445518619,22.0
5142,Se,Cd,"(93.0, 'Se')","(75.0, 'Cd')",1.1967232983559473,0.8356150510095318,0.17705088515334133,18.0
5143,Cd,Se,"(75.0, 'Cd')","(93.0, 'Se')",1.1967232983559473,0.8356150510095318,0.17705088515334133,18.0
5144,Se,In,"(93.0, 'Se')","(79.0, 'In')",1.1431215359688376,0.8747976208430569,-0.07997279937441179,14.0
5145,In,Se,"(79.0, 'In')","(93.0, 'Se')",1.1431215359688376,0.8747976208430569,-0.07997279937441179,14.0
5146,Se,Sn,"(93.0, 'Se')","(83.0, 'Sn')",0.9865539827190833,1.0136292767719182,0.11685985960530396,10.0
5147,Sn,Se,"(83.0, 'Sn')","(93.0, 'Se')",0.9865539827190833,1.0136292767719182,0.11685985960530396,10.0
5148,Se,Sb,"(93.0, 'Se')","(88.0, 'Sb')",0.6453450038349681,1.5495587539339293,0.5495708064413677,5.0
5149,Sb,Se,"(88.0, 'Sb')","(93.0, 'Se')",0.6453450038349681,1.5495587539339293,0.5495708064413677,5.0
5150,Se,Te,"(93.0, 'Se')","(92.0, 'Te')",0.5417474359322022,1.84587860259877,0.7183527792478512,1.0
5151,Te,Se,"(92.0, 'Te')","(93.0, 'Se')",0.5417474359322022,1.84587860259877,0.7183527792478512,1.0
5152,Se,I,"(93.0, 'Se')","(97.0, 'I')",0.5539357516155109,1.8052635113071815,0.6977250263595043,4.0
5153,I,Se,"(97.0, 'I')","(93.0, 'Se')",0.5539357516155109,1.8052635113071815,0.6977250263595043,4.0
5154,Se,Xe,"(93.0, 'Se')","(5.0, 'Xe')",2.4321350302004516,0.41116138190632534,0.36662789618589586,88.0
5155,Xe,Se,"(5.0, 'Xe')","(93.0, 'Se')",2.4321350302004516,0.41116138190632534,0.36662789618589586,88.0
5156,Se,Cs,"(93.0, 'Se')","(8.0, 'Cs')",1.2929416637526205,0.7734300997754302,-0.00563153977039757,85.0
5157,Cs,Se,"(8.0, 'Cs')","(93.0, 'Se')",1.2929416637526205,0.7734300997754302,-0.00563153977039757,85.0
5158,Se,Ba,"(93.0, 'Se')","(14.0, 'Ba')",1.6598603826705083,0.602460309578041,-0.292523382411494,79.0
5159,Ba,Se,"(14.0, 'Ba')","(93.0, 'Se')",1.6598603826705083,0.602460309578041,-0.292523382411494,79.0
5160,Se,La,"(93.0, 'Se')","(33.0, 'La')",1.9106635784236305,0.5233783756034318,-0.6190586569630654,60.0
5161,La,Se,"(33.0, 'La')","(93.0, 'Se')",1.9106635784236305,0.5233783756034318,-0.6190586569630654,60.0
5162,Se,Ce,"(93.0, 'Se')","(32.0, 'Ce')",1.8012786732735924,0.5551611834623171,-0.7905860901564767,61.0
5163,Ce,Se,"(32.0, 'Ce')","(93.0, 'Se')",1.8012786732735924,0.5551611834623171,-0.7905860901564767,61.0
5164,Se,Pr,"(93.0, 'Se')","(31.0, 'Pr')",1.825532104992977,0.5477854907426277,-0.5426566183034409,62.0
5165,Pr,Se,"(31.0, 'Pr')","(93.0, 'Se')",1.825532104992977,0.5477854907426277,-0.5426566183034409,62.0
5166,Se,Nd,"(93.0, 'Se')","(30.0, 'Nd')",1.8401683185107036,0.5434285494108094,-0.5855024304398841,63.0
5167,Nd,Se,"(30.0, 'Nd')","(93.0, 'Se')",1.8401683185107036,0.5434285494108094,-0.5855024304398841,63.0
5168,Se,Pm,"(93.0, 'Se')","(29.0, 'Pm')",1.8173707162042483,0.5502454678529184,-0.6900581864012736,64.0
5169,Pm,Se,"(29.0, 'Pm')","(93.0, 'Se')",1.8173707162042483,0.5502454678529184,-0.6900581864012736,64.0
5170,Se,Sm,"(93.0, 'Se')","(28.0, 'Sm')",1.8203197089717398,0.5493540475727084,-0.6455187666731178,65.0
5171,Sm,Se,"(28.0, 'Sm')","(93.0, 'Se')",1.8203197089717398,0.5493540475727084,-0.6455187666731178,65.0
5172,Se,Eu,"(93.0, 'Se')","(18.0, 'Eu')",1.7366089815661998,0.5758348658879603,-0.6195326649002474,75.0
5173,Eu,Se,"(18.0, 'Eu')","(93.0, 'Se')",1.7366089815661998,0.5758348658879603,-0.6195326649002474,75.0
5174,Se,Gd,"(93.0, 'Se')","(27.0, 'Gd')",1.7527766998856165,0.5705233302480907,-0.7200194914571287,66.0
5175,Gd,Se,"(27.0, 'Gd')","(93.0, 'Se')",1.7527766998856165,0.5705233302480907,-0.7200194914571287,66.0
5176,Se,Tb,"(93.0, 'Se')","(26.0, 'Tb')",1.8725649687757293,0.5340268651152827,-0.7548509557257431,67.0
5177,Tb,Se,"(26.0, 'Tb')","(93.0, 'Se')",1.8725649687757293,0.5340268651152827,-0.7548509557257431,67.0
5178,Se,Dy,"(93.0, 'Se')","(24.0, 'Dy')",1.8509939582529706,0.5402502777177258,-0.7372112201226972,69.0
5179,Dy,Se,"(24.0, 'Dy')","(93.0, 'Se')",1.8509939582529706,0.5402502777177258,-0.7372112201226972,69.0
5180,Se,Ho,"(93.0, 'Se')","(23.0, 'Ho')",1.8633638534354668,0.5366638395159964,-0.8127967105656092,70.0
5181,Ho,Se,"(23.0, 'Ho')","(93.0, 'Se')",1.8633638534354668,0.5366638395159964,-0.8127967105656092,70.0
5182,Se,Er,"(93.0, 'Se')","(22.0, 'Er')",1.8789026722130602,0.5322255456809547,-0.7993687748286742,71.0
5183,Er,Se,"(22.0, 'Er')","(93.0, 'Se')",1.8789026722130602,0.5322255456809547,-0.7993687748286742,71.0
5184,Se,Tm,"(93.0, 'Se')","(21.0, 'Tm')",1.8867686406578548,0.5300066889236258,-0.8168378769293374,72.0
