,ele_1,ele_2,pearson_corr,mend_1,mend_2,mend_diff
7983,Pa,Te,0.44565445944141796,"(46.0, 'Pa')","(92.0, 'Te')",46.0
7984,Te,U,0.24465262749973302,"(92.0, 'Te')","(45.0, 'U')",47.0
7985,U,Te,0.24465262749973302,"(45.0, 'U')","(92.0, 'Te')",47.0
7986,Te,Np,0.10841494570475367,"(92.0, 'Te')","(44.0, 'Np')",48.0
7987,Np,Te,0.10841494570475367,"(44.0, 'Np')","(92.0, 'Te')",48.0
7988,Te,Pu,0.06689324038590504,"(92.0, 'Te')","(43.0, 'Pu')",49.0
7989,Pu,Te,0.06689324038590504,"(43.0, 'Pu')","(92.0, 'Te')",49.0
7990,Te,Am,0.17443166293376355,"(92.0, 'Te')","(42.0, 'Am')",50.0
7991,Am,Te,0.17443166293376355,"(42.0, 'Am')","(92.0, 'Te')",50.0
7992,Te,Cm,0.18673087474343864,"(92.0, 'Te')","(41.0, 'Cm')",51.0
7993,Cm,Te,0.18673087474343864,"(41.0, 'Cm')","(92.0, 'Te')",51.0
7994,Te,Bk,0.14094671684922705,"(92.0, 'Te')","(40.0, 'Bk')",52.0
7995,Bk,Te,0.14094671684922705,"(40.0, 'Bk')","(92.0, 'Te')",52.0
7996,Te,Cf,0.522854911190823,"(92.0, 'Te')","(39.0, 'Cf')",53.0
7997,Cf,Te,0.522854911190823,"(39.0, 'Cf')","(92.0, 'Te')",53.0
7998,Te,Es,0.3390756751422336,"(92.0, 'Te')","(38.0, 'Es')",54.0
7999,Es,Te,0.3390756751422336,"(38.0, 'Es')","(92.0, 'Te')",54.0
8000,Te,Fm,0.6096688483430021,"(92.0, 'Te')","(37.0, 'Fm')",55.0
8001,Fm,Te,0.6096688483430021,"(37.0, 'Fm')","(92.0, 'Te')",55.0
8002,Te,Md,0.05116467118976857,"(92.0, 'Te')","(36.0, 'Md')",56.0
8003,Md,Te,0.05116467118976857,"(36.0, 'Md')","(92.0, 'Te')",56.0
8004,Te,No,0.5962459726636656,"(92.0, 'Te')","(35.0, 'No')",57.0
8005,No,Te,0.5962459726636656,"(35.0, 'No')","(92.0, 'Te')",57.0
8006,Te,Lr,0.37457096443113436,"(92.0, 'Te')","(34.0, 'Lr')",58.0
8007,Lr,Te,0.37457096443113436,"(34.0, 'Lr')","(92.0, 'Te')",58.0
8008,I,I,1.0,"(97.0, 'I')","(97.0, 'I')",0.0
8009,I,Xe,0.5562401210076542,"(97.0, 'I')","(5.0, 'Xe')",92.0
8010,Xe,I,0.5562401210076542,"(5.0, 'Xe')","(97.0, 'I')",92.0
8011,I,Cs,0.6556079227492893,"(97.0, 'I')","(8.0, 'Cs')",89.0
8012,Cs,I,0.6556079227492893,"(8.0, 'Cs')","(97.0, 'I')",89.0
8013,I,Ba,0.33089446436484543,"(97.0, 'I')","(14.0, 'Ba')",83.0
8014,Ba,I,0.33089446436484543,"(14.0, 'Ba')","(97.0, 'I')",83.0
8015,I,La,0.13969216424822323,"(97.0, 'I')","(33.0, 'La')",64.0
8016,La,I,0.13969216424822323,"(33.0, 'La')","(97.0, 'I')",64.0
8017,I,Ce,0.1039314706634665,"(97.0, 'I')","(32.0, 'Ce')",65.0
8018,Ce,I,0.1039314706634665,"(32.0, 'Ce')","(97.0, 'I')",65.0
8019,I,Pr,-0.09708984495478803,"(97.0, 'I')","(31.0, 'Pr')",66.0
8020,Pr,I,-0.09708984495478803,"(31.0, 'Pr')","(97.0, 'I')",66.0
8021,I,Nd,0.1059617554889125,"(97.0, 'I')","(30.0, 'Nd')",67.0
8022,Nd,I,0.1059617554889125,"(30.0, 'Nd')","(97.0, 'I')",67.0
8023,I,Pm,-0.029475161290737864,"(97.0, 'I')","(29.0, 'Pm')",68.0
8024,Pm,I,-0.029475161290737864,"(29.0, 'Pm')","(97.0, 'I')",68.0
8025,I,Sm,-0.011685986530397943,"(97.0, 'I')","(28.0, 'Sm')",69.0
8026,Sm,I,-0.011685986530397943,"(28.0, 'Sm')","(97.0, 'I')",69.0
8027,I,Eu,0.157260694695945,"(97.0, 'I')","(18.0, 'Eu')",79.0
8028,Eu,I,0.157260694695945,"(18.0, 'Eu')","(97.0, 'I')",79.0
8029,I,Gd,-0.03592823289967528,"(97.0, 'I')","(27.0, 'Gd')",70.0
8030,Gd,I,-0.03592823289967528,"(27.0, 'Gd')","(97.0, 'I')",70.0
8031,I,Tb,-0.06675342536984713,"(97.0, 'I')","(26.0, 'Tb')",71.0
8032,Tb,I,-0.06675342536984713,"(26.0, 'Tb')","(97.0, 'I')",71.0
8033,I,Dy,-0.11384975598861687,"(97.0, 'I')","(24.0, 'Dy')",73.0
8034,Dy,I,-0.11384975598861687,"(24.0, 'Dy')","(97.0, 'I')",73.0
8035,I,Ho,-0.06572862652372358,"(97.0, 'I')","(23.0, 'Ho')",74.0
8036,Ho,I,-0.06572862652372358,"(23.0, 'Ho')","(97.0, 'I')",74.0
8037,I,Er,-0.04997947777043882,"(97.0, 'I')","(22.0, 'Er')",75.0
8038,Er,I,-0.04997947777043882,"(22.0, 'Er')","(97.0, 'I')",75.0
8039,I,Tm,-0.04656729164559058,"(97.0, 'I')","(21.0, 'Tm')",76.0
8040,Tm,I,-0.04656729164559058,"(21.0, 'Tm')","(97.0, 'I')",76.0
8041,I,Yb,0.2483777098531712,"(97.0, 'I')","(17.0, 'Yb')",80.0
8042,Yb,I,0.2483777098531712,"(17.0, 'Yb')","(97.0, 'I')",80.0
8043,I,Lu,-0.021410084704433188,"(97.0, 'I')","(20.0, 'Lu')",77.0
8044,Lu,I,-0.021410084704433188,"(20.0, 'Lu')","(97.0, 'I')",77.0
8045,I,Hf,0.40941450180305783,"(97.0, 'I')","(50.0, 'Hf')",47.0
8046,Hf,I,0.40941450180305783,"(50.0, 'Hf')","(97.0, 'I')",47.0
8047,I,Ta,0.5127904448869923,"(97.0, 'I')","(52.0, 'Ta')",45.0
8048,Ta,I,0.5127904448869923,"(52.0, 'Ta')","(97.0, 'I')",45.0
8049,I,W,0.3130084527714947,"(97.0, 'I')","(55.0, 'W')",42.0
8050,W,I,0.3130084527714947,"(55.0, 'W')","(97.0, 'I')",42.0
8051,I,Re,0.1574765467013386,"(97.0, 'I')","(58.0, 'Re')",39.0
8052,Re,I,0.1574765467013386,"(58.0, 'Re')","(97.0, 'I')",39.0
8053,I,Os,0.39044132793778386,"(97.0, 'I')","(63.0, 'Os')",34.0
8054,Os,I,0.39044132793778386,"(63.0, 'Os')","(97.0, 'I')",34.0
8055,I,Ir,0.15738114064264938,"(97.0, 'I')","(66.0, 'Ir')",31.0
8056,Ir,I,0.15738114064264938,"(66.0, 'Ir')","(97.0, 'I')",31.0
8057,I,Pt,0.5762610183461853,"(97.0, 'I')","(68.0, 'Pt')",29.0
8058,Pt,I,0.5762610183461853,"(68.0, 'Pt')","(97.0, 'I')",29.0
8059,I,Au,0.5112724496120462,"(97.0, 'I')","(70.0, 'Au')",27.0
8060,Au,I,0.5112724496120462,"(70.0, 'Au')","(97.0, 'I')",27.0
8061,I,Hg,0.2572701829950151,"(97.0, 'I')","(74.0, 'Hg')",23.0
8062,Hg,I,0.2572701829950151,"(74.0, 'Hg')","(97.0, 'I')",23.0
8063,I,Tl,0.5535326053901403,"(97.0, 'I')","(78.0, 'Tl')",19.0
8064,Tl,I,0.5535326053901403,"(78.0, 'Tl')","(97.0, 'I')",19.0
8065,I,Pb,0.4949598050746674,"(97.0, 'I')","(82.0, 'Pb')",15.0
8066,Pb,I,0.4949598050746674,"(82.0, 'Pb')","(97.0, 'I')",15.0
8067,I,Bi,0.22091405144048068,"(97.0, 'I')","(87.0, 'Bi')",10.0
8068,Bi,I,0.22091405144048068,"(87.0, 'Bi')","(97.0, 'I')",10.0
8069,I,Po,0.21578517938402353,"(97.0, 'I')","(91.0, 'Po')",6.0
8070,Po,I,0.21578517938402353,"(91.0, 'Po')","(97.0, 'I')",6.0
8071,I,At,0.7098187936576252,"(97.0, 'I')","(96.0, 'At')",1.0
8072,At,I,0.7098187936576252,"(96.0, 'At')","(97.0, 'I')",1.0
8073,I,Rn,0.06963035407183585,"(97.0, 'I')","(6.0, 'Rn')",91.0
8074,Rn,I,0.06963035407183585,"(6.0, 'Rn')","(97.0, 'I')",91.0
8075,I,Fr,0.6121986424009389,"(97.0, 'I')","(7.0, 'Fr')",90.0
8076,Fr,I,0.6121986424009389,"(7.0, 'Fr')","(97.0, 'I')",90.0
8077,I,Ra,-0.08718041678963229,"(97.0, 'I')","(13.0, 'Ra')",84.0
8078,Ra,I,-0.08718041678963229,"(13.0, 'Ra')","(97.0, 'I')",84.0
8079,I,Ac,0.031223253368565893,"(97.0, 'I')","(48.0, 'Ac')",49.0
8080,Ac,I,0.031223253368565893,"(48.0, 'Ac')","(97.0, 'I')",49.0
8081,I,Th,0.24601597705958003,"(97.0, 'I')","(47.0, 'Th')",50.0
8082,Th,I,0.24601597705958003,"(47.0, 'Th')","(97.0, 'I')",50.0
8083,I,Pa,0.09773494567414093,"(97.0, 'I')","(46.0, 'Pa')",51.0
8084,Pa,I,0.09773494567414093,"(46.0, 'Pa')","(97.0, 'I')",51.0
8085,I,U,0.1896979655153595,"(97.0, 'I')","(45.0, 'U')",52.0
8086,U,I,0.1896979655153595,"(45.0, 'U')","(97.0, 'I')",52.0
8087,I,Np,-0.02418000923717875,"(97.0, 'I')","(44.0, 'Np')",53.0
8088,Np,I,-0.02418000923717875,"(44.0, 'Np')","(97.0, 'I')",53.0
8089,I,Pu,-0.054694597661592396,"(97.0, 'I')","(43.0, 'Pu')",54.0
8090,Pu,I,-0.054694597661592396,"(43.0, 'Pu')","(97.0, 'I')",54.0
8091,I,Am,0.04177321227712537,"(97.0, 'I')","(42.0, 'Am')",55.0
8092,Am,I,0.04177321227712537,"(42.0, 'Am')","(97.0, 'I')",55.0
8093,I,Cm,0.26629200349648013,"(97.0, 'I')","(41.0, 'Cm')",56.0
8094,Cm,I,0.26629200349648013,"(41.0, 'Cm')","(97.0, 'I')",56.0
8095,I,Bk,0.3767358990461024,"(97.0, 'I')","(40.0, 'Bk')",57.0
8096,Bk,I,0.3767358990461024,"(40.0, 'Bk')","(97.0, 'I')",57.0
8097,I,Cf,0.41910695963775524,"(97.0, 'I')","(39.0, 'Cf')",58.0
8098,Cf,I,0.41910695963775524,"(39.0, 'Cf')","(97.0, 'I')",58.0
8099,I,Es,0.5711611220047497,"(97.0, 'I')","(38.0, 'Es')",59.0
8100,Es,I,0.5711611220047497,"(38.0, 'Es')","(97.0, 'I')",59.0
8101,I,Fm,0.5196254714508591,"(97.0, 'I')","(37.0, 'Fm')",60.0
8102,Fm,I,0.5196254714508591,"(37.0, 'Fm')","(97.0, 'I')",60.0
8103,I,Md,-0.12687657846848588,"(97.0, 'I')","(36.0, 'Md')",61.0
8104,Md,I,-0.12687657846848588,"(36.0, 'Md')","(97.0, 'I')",61.0
8105,I,No,0.6235476261733981,"(97.0, 'I')","(35.0, 'No')",62.0
8106,No,I,0.6235476261733981,"(35.0, 'No')","(97.0, 'I')",62.0
8107,I,Lr,0.4357881626288972,"(97.0, 'I')","(34.0, 'Lr')",63.0
8108,Lr,I,0.4357881626288972,"(34.0, 'Lr')","(97.0, 'I')",63.0
8109,Xe,Xe,1.0,"(5.0, 'Xe')","(5.0, 'Xe')",0.0
8110,Xe,Cs,0.7201597460735853,"(5.0, 'Xe')","(8.0, 'Cs')",3.0
8111,Cs,Xe,0.7201597460735853,"(8.0, 'Cs')","(5.0, 'Xe')",3.0
8112,Xe,Ba,0.3268670519097632,"(5.0, 'Xe')","(14.0, 'Ba')",9.0
8113,Ba,Xe,0.3268670519097632,"(14.0, 'Ba')","(5.0, 'Xe')",9.0
8114,Xe,La,0.24170381715573735,"(5.0, 'Xe')","(33.0, 'La')",28.0
8115,La,Xe,0.24170381715573735,"(33.0, 'La')","(5.0, 'Xe')",28.0
8116,Xe,Ce,0.244897113188646,"(5.0, 'Xe')","(32.0, 'Ce')",27.0
8117,Ce,Xe,0.244897113188646,"(32.0, 'Ce')","(5.0, 'Xe')",27.0
8118,Xe,Pr,0.06043999173907162,"(5.0, 'Xe')","(31.0, 'Pr')",26.0
8119,Pr,Xe,0.06043999173907162,"(31.0, 'Pr')","(5.0, 'Xe')",26.0
8120,Xe,Nd,0.3035867021713674,"(5.0, 'Xe')","(30.0, 'Nd')",25.0
8121,Nd,Xe,0.3035867021713674,"(30.0, 'Nd')","(5.0, 'Xe')",25.0
8122,Xe,Pm,0.1954693972353388,"(5.0, 'Xe')","(29.0, 'Pm')",24.0
8123,Pm,Xe,0.1954693972353388,"(29.0, 'Pm')","(5.0, 'Xe')",24.0
8124,Xe,Sm,0.1883584749605043,"(5.0, 'Xe')","(28.0, 'Sm')",23.0
8125,Sm,Xe,0.1883584749605043,"(28.0, 'Sm')","(5.0, 'Xe')",23.0
8126,Xe,Eu,0.28325068644661155,"(5.0, 'Xe')","(18.0, 'Eu')",13.0
8127,Eu,Xe,0.28325068644661155,"(18.0, 'Eu')","(5.0, 'Xe')",13.0
8128,Xe,Gd,0.1685738815425561,"(5.0, 'Xe')","(27.0, 'Gd')",22.0
8129,Gd,Xe,0.1685738815425561,"(27.0, 'Gd')","(5.0, 'Xe')",22.0
8130,Xe,Tb,0.11954510571485945,"(5.0, 'Xe')","(26.0, 'Tb')",21.0
8131,Tb,Xe,0.11954510571485945,"(26.0, 'Tb')","(5.0, 'Xe')",21.0
8132,Xe,Dy,0.10083910316632738,"(5.0, 'Xe')","(24.0, 'Dy')",19.0
8133,Dy,Xe,0.10083910316632738,"(24.0, 'Dy')","(5.0, 'Xe')",19.0
8134,Xe,Ho,0.0941411074293837,"(5.0, 'Xe')","(23.0, 'Ho')",18.0
8135,Ho,Xe,0.0941411074293837,"(23.0, 'Ho')","(5.0, 'Xe')",18.0
8136,Xe,Er,0.17299451554369533,"(5.0, 'Xe')","(22.0, 'Er')",17.0
8137,Er,Xe,0.17299451554369533,"(22.0, 'Er')","(5.0, 'Xe')",17.0
8138,Xe,Tm,0.199300669702866,"(5.0, 'Xe')","(21.0, 'Tm')",16.0
8139,Tm,Xe,0.199300669702866,"(21.0, 'Tm')","(5.0, 'Xe')",16.0
8140,Xe,Yb,0.2740587761676615,"(5.0, 'Xe')","(17.0, 'Yb')",12.0
8141,Yb,Xe,0.2740587761676615,"(17.0, 'Yb')","(5.0, 'Xe')",12.0
8142,Xe,Lu,0.09555973980208732,"(5.0, 'Xe')","(20.0, 'Lu')",15.0
8143,Lu,Xe,0.09555973980208732,"(20.0, 'Lu')","(5.0, 'Xe')",15.0
8144,Xe,Hf,0.2999389492229978,"(5.0, 'Xe')","(50.0, 'Hf')",45.0
8145,Hf,Xe,0.2999389492229978,"(50.0, 'Hf')","(5.0, 'Xe')",45.0
8146,Xe,Ta,0.4189250407375137,"(5.0, 'Xe')","(52.0, 'Ta')",47.0
8147,Ta,Xe,0.4189250407375137,"(52.0, 'Ta')","(5.0, 'Xe')",47.0
8148,Xe,W,0.4512418617458579,"(5.0, 'Xe')","(55.0, 'W')",50.0
8149,W,Xe,0.4512418617458579,"(55.0, 'W')","(5.0, 'Xe')",50.0
8150,Xe,Re,0.20254138724098425,"(5.0, 'Xe')","(58.0, 'Re')",53.0
8151,Re,Xe,0.20254138724098425,"(58.0, 'Re')","(5.0, 'Xe')",53.0
8152,Xe,Os,0.21368883913709158,"(5.0, 'Xe')","(63.0, 'Os')",58.0
8153,Os,Xe,0.21368883913709158,"(63.0, 'Os')","(5.0, 'Xe')",58.0
8154,Xe,Ir,-0.04566532890188414,"(5.0, 'Xe')","(66.0, 'Ir')",61.0
8155,Ir,Xe,-0.04566532890188414,"(66.0, 'Ir')","(5.0, 'Xe')",61.0
8156,Xe,Pt,0.45249657799359777,"(5.0, 'Xe')","(68.0, 'Pt')",63.0
8157,Pt,Xe,0.45249657799359777,"(68.0, 'Pt')","(5.0, 'Xe')",63.0
8158,Xe,Au,0.3574027586124111,"(5.0, 'Xe')","(70.0, 'Au')",65.0
8159,Au,Xe,0.3574027586124111,"(70.0, 'Au')","(5.0, 'Xe')",65.0
8160,Xe,Hg,0.21511854609493838,"(5.0, 'Xe')","(74.0, 'Hg')",69.0
8161,Hg,Xe,0.21511854609493838,"(74.0, 'Hg')","(5.0, 'Xe')",69.0
8162,Xe,Tl,0.273270580610237,"(5.0, 'Xe')","(78.0, 'Tl')",73.0
8163,Tl,Xe,0.273270580610237,"(78.0, 'Tl')","(5.0, 'Xe')",73.0
8164,Xe,Pb,0.35704220297455547,"(5.0, 'Xe')","(82.0, 'Pb')",77.0
8165,Pb,Xe,0.35704220297455547,"(82.0, 'Pb')","(5.0, 'Xe')",77.0
8166,Xe,Bi,0.09971270719580339,"(5.0, 'Xe')","(87.0, 'Bi')",82.0
8167,Bi,Xe,0.09971270719580339,"(87.0, 'Bi')","(5.0, 'Xe')",82.0
8168,Xe,Po,0.07738125468760385,"(5.0, 'Xe')","(91.0, 'Po')",86.0
8169,Po,Xe,0.07738125468760385,"(91.0, 'Po')","(5.0, 'Xe')",86.0
8170,Xe,At,0.5704827470169487,"(5.0, 'Xe')","(96.0, 'At')",91.0
8171,At,Xe,0.5704827470169487,"(96.0, 'At')","(5.0, 'Xe')",91.0
8172,Xe,Rn,0.44854611990828186,"(5.0, 'Xe')","(6.0, 'Rn')",1.0
8173,Rn,Xe,0.44854611990828186,"(6.0, 'Rn')","(5.0, 'Xe')",1.0
8174,Xe,Fr,0.4967808010329513,"(5.0, 'Xe')","(7.0, 'Fr')",2.0
8175,Fr,Xe,0.4967808010329513,"(7.0, 'Fr')","(5.0, 'Xe')",2.0
8176,Xe,Ra,0.08654044632404853,"(5.0, 'Xe')","(13.0, 'Ra')",8.0
8177,Ra,Xe,0.08654044632404853,"(13.0, 'Ra')","(5.0, 'Xe')",8.0
8178,Xe,Ac,0.18183779687602597,"(5.0, 'Xe')","(48.0, 'Ac')",43.0
8179,Ac,Xe,0.18183779687602597,"(48.0, 'Ac')","(5.0, 'Xe')",43.0
8180,Xe,Th,0.28445140756505444,"(5.0, 'Xe')","(47.0, 'Th')",42.0
8181,Th,Xe,0.28445140756505444,"(47.0, 'Th')","(5.0, 'Xe')",42.0
8182,Xe,Pa,0.19215171387486407,"(5.0, 'Xe')","(46.0, 'Pa')",41.0
8183,Pa,Xe,0.19215171387486407,"(46.0, 'Pa')","(5.0, 'Xe')",41.0
8184,Xe,U,0.12519548696299992,"(5.0, 'Xe')","(45.0, 'U')",40.0
8185,U,Xe,0.12519548696299992,"(45.0, 'U')","(5.0, 'Xe')",40.0
8186,Xe,Np,-0.0013038549221498878,"(5.0, 'Xe')","(44.0, 'Np')",39.0
8187,Np,Xe,-0.0013038549221498878,"(44.0, 'Np')","(5.0, 'Xe')",39.0
8188,Xe,Pu,-0.05990443677890657,"(5.0, 'Xe')","(43.0, 'Pu')",38.0
8189,Pu,Xe,-0.05990443677890657,"(43.0, 'Pu')","(5.0, 'Xe')",38.0
8190,Xe,Am,0.07858475567000184,"(5.0, 'Xe')","(42.0, 'Am')",37.0
8191,Am,Xe,0.07858475567000184,"(42.0, 'Am')","(5.0, 'Xe')",37.0
8192,Xe,Cm,0.3347852150379834,"(5.0, 'Xe')","(41.0, 'Cm')",36.0
8193,Cm,Xe,0.3347852150379834,"(41.0, 'Cm')","(5.0, 'Xe')",36.0
8194,Xe,Bk,0.2540712159031473,"(5.0, 'Xe')","(40.0, 'Bk')",35.0
8195,Bk,Xe,0.2540712159031473,"(40.0, 'Bk')","(5.0, 'Xe')",35.0
8196,Xe,Cf,0.6265455817298822,"(5.0, 'Xe')","(39.0, 'Cf')",34.0
8197,Cf,Xe,0.6265455817298822,"(39.0, 'Cf')","(5.0, 'Xe')",34.0
8198,Xe,Es,0.472894334935902,"(5.0, 'Xe')","(38.0, 'Es')",33.0
8199,Es,Xe,0.472894334935902,"(38.0, 'Es')","(5.0, 'Xe')",33.0
8200,Xe,Fm,0.4564656273732044,"(5.0, 'Xe')","(37.0, 'Fm')",32.0
8201,Fm,Xe,0.4564656273732044,"(37.0, 'Fm')","(5.0, 'Xe')",32.0
8202,Xe,Md,-0.10356423117553559,"(5.0, 'Xe')","(36.0, 'Md')",31.0
8203,Md,Xe,-0.10356423117553559,"(36.0, 'Md')","(5.0, 'Xe')",31.0
8204,Xe,No,0.5682667057743541,"(5.0, 'Xe')","(35.0, 'No')",30.0
8205,No,Xe,0.5682667057743541,"(35.0, 'No')","(5.0, 'Xe')",30.0
8206,Xe,Lr,0.606860313483468,"(5.0, 'Xe')","(34.0, 'Lr')",29.0
8207,Lr,Xe,0.606860313483468,"(34.0, 'Lr')","(5.0, 'Xe')",29.0
8208,Cs,Cs,1.0,"(8.0, 'Cs')","(8.0, 'Cs')",0.0
8209,Cs,Ba,0.5222864124676843,"(8.0, 'Cs')","(14.0, 'Ba')",6.0
8210,Ba,Cs,0.5222864124676843,"(14.0, 'Ba')","(8.0, 'Cs')",6.0
8211,Cs,La,0.20972592265078374,"(8.0, 'Cs')","(33.0, 'La')",25.0
8212,La,Cs,0.20972592265078374,"(33.0, 'La')","(8.0, 'Cs')",25.0
8213,Cs,Ce,0.15053653154731933,"(8.0, 'Cs')","(32.0, 'Ce')",24.0
8214,Ce,Cs,0.15053653154731933,"(32.0, 'Ce')","(8.0, 'Cs')",24.0
8215,Cs,Pr,-0.024305336186019655,"(8.0, 'Cs')","(31.0, 'Pr')",23.0
8216,Pr,Cs,-0.024305336186019655,"(31.0, 'Pr')","(8.0, 'Cs')",23.0
8217,Cs,Nd,0.10680472831241698,"(8.0, 'Cs')","(30.0, 'Nd')",22.0
8218,Nd,Cs,0.10680472831241698,"(30.0, 'Nd')","(8.0, 'Cs')",22.0
8219,Cs,Pm,0.08671236372680646,"(8.0, 'Cs')","(29.0, 'Pm')",21.0
8220,Pm,Cs,0.08671236372680646,"(29.0, 'Pm')","(8.0, 'Cs')",21.0
8221,Cs,Sm,0.11414717126408126,"(8.0, 'Cs')","(28.0, 'Sm')",20.0
8222,Sm,Cs,0.11414717126408126,"(28.0, 'Sm')","(8.0, 'Cs')",20.0
8223,Cs,Eu,0.30468178090922304,"(8.0, 'Cs')","(18.0, 'Eu')",10.0
8224,Eu,Cs,0.30468178090922304,"(18.0, 'Eu')","(8.0, 'Cs')",10.0
8225,Cs,Gd,0.07630728337851952,"(8.0, 'Cs')","(27.0, 'Gd')",19.0
8226,Gd,Cs,0.07630728337851952,"(27.0, 'Gd')","(8.0, 'Cs')",19.0
8227,Cs,Tb,0.042614180630624277,"(8.0, 'Cs')","(26.0, 'Tb')",18.0
8228,Tb,Cs,0.042614180630624277,"(26.0, 'Tb')","(8.0, 'Cs')",18.0
8229,Cs,Dy,0.03948880676399167,"(8.0, 'Cs')","(24.0, 'Dy')",16.0
8230,Dy,Cs,0.03948880676399167,"(24.0, 'Dy')","(8.0, 'Cs')",16.0
8231,Cs,Ho,0.03869466915582926,"(8.0, 'Cs')","(23.0, 'Ho')",15.0
8232,Ho,Cs,0.03869466915582926,"(23.0, 'Ho')","(8.0, 'Cs')",15.0
8233,Cs,Er,0.03422115690589517,"(8.0, 'Cs')","(22.0, 'Er')",14.0
8234,Er,Cs,0.03422115690589517,"(22.0, 'Er')","(8.0, 'Cs')",14.0
8235,Cs,Tm,0.09016861912693488,"(8.0, 'Cs')","(21.0, 'Tm')",13.0
8236,Tm,Cs,0.09016861912693488,"(21.0, 'Tm')","(8.0, 'Cs')",13.0
8237,Cs,Yb,0.30800065202031124,"(8.0, 'Cs')","(17.0, 'Yb')",9.0
8238,Yb,Cs,0.30800065202031124,"(17.0, 'Yb')","(8.0, 'Cs')",9.0
8239,Cs,Lu,0.012463338788923434,"(8.0, 'Cs')","(20.0, 'Lu')",12.0
8240,Lu,Cs,0.012463338788923434,"(20.0, 'Lu')","(8.0, 'Cs')",12.0
8241,Cs,Hf,0.2190197052783243,"(8.0, 'Cs')","(50.0, 'Hf')",42.0
8242,Hf,Cs,0.2190197052783243,"(50.0, 'Hf')","(8.0, 'Cs')",42.0
8243,Cs,Ta,0.4079589327851444,"(8.0, 'Cs')","(52.0, 'Ta')",44.0
8244,Ta,Cs,0.4079589327851444,"(52.0, 'Ta')","(8.0, 'Cs')",44.0
8245,Cs,W,0.22316402363303867,"(8.0, 'Cs')","(55.0, 'W')",47.0
8246,W,Cs,0.22316402363303867,"(55.0, 'W')","(8.0, 'Cs')",47.0
8247,Cs,Re,-0.010770236981495221,"(8.0, 'Cs')","(58.0, 'Re')",50.0
8248,Re,Cs,-0.010770236981495221,"(58.0, 'Re')","(8.0, 'Cs')",50.0
8249,Cs,Os,0.12376776660059205,"(8.0, 'Cs')","(63.0, 'Os')",55.0
8250,Os,Cs,0.12376776660059205,"(63.0, 'Os')","(8.0, 'Cs')",55.0
8251,Cs,Ir,0.033554446026749715,"(8.0, 'Cs')","(66.0, 'Ir')",58.0
8252,Ir,Cs,0.033554446026749715,"(66.0, 'Ir')","(8.0, 'Cs')",58.0
8253,Cs,Pt,0.46496191898905115,"(8.0, 'Cs')","(68.0, 'Pt')",60.0
8254,Pt,Cs,0.46496191898905115,"(68.0, 'Pt')","(8.0, 'Cs')",60.0
8255,Cs,Au,0.4051355654743039,"(8.0, 'Cs')","(70.0, 'Au')",62.0
8256,Au,Cs,0.4051355654743039,"(70.0, 'Au')","(8.0, 'Cs')",62.0
8257,Cs,Hg,0.19190113530692424,"(8.0, 'Cs')","(74.0, 'Hg')",66.0
8258,Hg,Cs,0.19190113530692424,"(74.0, 'Hg')","(8.0, 'Cs')",66.0
8259,Cs,Tl,0.47847474264585554,"(8.0, 'Cs')","(78.0, 'Tl')",70.0
8260,Tl,Cs,0.47847474264585554,"(78.0, 'Tl')","(8.0, 'Cs')",70.0
8261,Cs,Pb,0.25819223455195756,"(8.0, 'Cs')","(82.0, 'Pb')",74.0
8262,Pb,Cs,0.25819223455195756,"(82.0, 'Pb')","(8.0, 'Cs')",74.0
8263,Cs,Bi,0.06976746798469555,"(8.0, 'Cs')","(87.0, 'Bi')",79.0
8264,Bi,Cs,0.06976746798469555,"(87.0, 'Bi')","(8.0, 'Cs')",79.0
8265,Cs,Po,-0.01759340302837623,"(8.0, 'Cs')","(91.0, 'Po')",83.0
8266,Po,Cs,-0.01759340302837623,"(91.0, 'Po')","(8.0, 'Cs')",83.0
8267,Cs,At,0.5860959165614108,"(8.0, 'Cs')","(96.0, 'At')",88.0
8268,At,Cs,0.5860959165614108,"(96.0, 'At')","(8.0, 'Cs')",88.0
8269,Cs,Rn,0.24546169473204926,"(8.0, 'Cs')","(6.0, 'Rn')",2.0
8270,Rn,Cs,0.24546169473204926,"(6.0, 'Rn')","(8.0, 'Cs')",2.0
8271,Cs,Fr,0.6081449956588212,"(8.0, 'Cs')","(7.0, 'Fr')",1.0
8272,Fr,Cs,0.6081449956588212,"(7.0, 'Fr')","(8.0, 'Cs')",1.0
8273,Cs,Ra,-0.09932771123845563,"(8.0, 'Cs')","(13.0, 'Ra')",5.0
8274,Ra,Cs,-0.09932771123845563,"(13.0, 'Ra')","(8.0, 'Cs')",5.0
8275,Cs,Ac,0.11432834819656333,"(8.0, 'Cs')","(48.0, 'Ac')",40.0
8276,Ac,Cs,0.11432834819656333,"(48.0, 'Ac')","(8.0, 'Cs')",40.0
8277,Cs,Th,0.181011290260647,"(8.0, 'Cs')","(47.0, 'Th')",39.0
8278,Th,Cs,0.181011290260647,"(47.0, 'Th')","(8.0, 'Cs')",39.0
8279,Cs,Pa,0.007560930879286183,"(8.0, 'Cs')","(46.0, 'Pa')",38.0
8280,Pa,Cs,0.007560930879286183,"(46.0, 'Pa')","(8.0, 'Cs')",38.0
8281,Cs,U,-0.08338904751062315,"(8.0, 'Cs')","(45.0, 'U')",37.0
