,task_id,pretty_formula,spacegroup.symbol,spacegroup.crystal_system,e_above_hull,structure.lattice.volume,density,band_gap,final_energy,cat_oxi_state,an_oxi_state,coordination,coordination_num,coordination_env
1608,mp-1205370,SnSe,Pmmn,orthorhombic,0.2976027162499997,229.76628941946845,5.714306622162125,0.0,-31.08040927,2.0,-2.0,"[3, '3-coordinate']",3.0,3-coordinate
1609,mp-1205455,SnSe,Cmcm,orthorhombic,0.6311146324999997,1459.3731379338356,0.8996705469295915,0.0,-28.41231394,2.0,-2.0,"[2, 'bent 120 degrees']",2.0,bent 120 degrees
1610,mp-1883,SnTe,Fm-3m,cubic,0.0,66.06685541129963,6.19081042904143,0.6623999999999999,-7.72519638,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
1611,mp-1481,SnTe,Pm-3m,cubic,0.22759072499999933,59.533719556823,6.870180135542543,0.0,-7.27001493,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1612,mp-16364,SnTe,F-43m,cubic,0.2528651749999993,94.18139916903469,4.34276174598095,0.18179999999999996,-7.21946603,2.0,-2.0,"[4, 'tetrahedral']",4.0,tetrahedral
1613,mp-30355,SrAg,Pnma,orthorhombic,0.0,517.8000500253286,5.015307250641405,0.0,-41.27422884,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1614,mp-568716,SrAg,Pnma,orthorhombic,0.0003565829999998549,1293.1612467372609,5.02049986385446,0.0,-103.17130878,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1615,mp-27233,SrAl,P2_13,cubic,0.03813096608796274,2083.0936189229637,2.92334946768121,0.0,-184.75881708,0.0,0.0,"[7.625, '7-coordinate']",7.625,7-coordinate
1616,mp-1049,SrAs,P-62m,hexagonal,0.0,377.03711154021767,4.295174164342921,0.018100000000000005,-51.00001287,2.0,-2.0,"[6.5, '6-coordinate']",6.5,6-coordinate
1617,mp-30420,SrAu,P2_1/m,monoclinic,0.0,1211.154498678657,7.80358106533422,0.0,-130.44320637,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1618,mp-30496,SrCd,Pm-3m,cubic,0.0,67.99679625410673,4.884925589578841,0.0,-3.26104819,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1619,mp-1025402,SrCu,P6_3/mmc,hexagonal,0.0,250.9570454343693,4.000956388487638,0.0,-23.99958469,0.0,0.0,"[7.5, '6-coordinate']",7.5,6-coordinate
1620,mp-1199262,SrGa,P2_13,cubic,0.025159351267361796,1996.260908149028,4.188217238169371,0.0,-175.91717167,0.0,0.0,"[7.625, '6-coordinate']",7.625,6-coordinate
1621,mp-2147,SrGe,Cmcm,orthorhombic,0.0,117.59811837681424,4.525888585404171,0.0,-15.10705431,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1622,mp-542,SrHg,Pm-3m,cubic,0.0,65.33075032797991,7.325554382616935,0.0,-3.0536888,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1623,mp-655461,SrIn,Fdd2,orthorhombic,0.0032157712500002766,576.8558791656852,4.661909079273779,0.0,-42.26814397,0.0,0.0,"[8.5, '7-coordinate']",8.5,7-coordinate
1624,mp-2564,SrMg,Pm-3m,cubic,0.02295460083333345,73.86511316572764,2.5161517672383327,0.0,-3.38247702,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1625,mp-29973,SrN,C2/m,monoclinic,0.0,175.12447187219615,3.854517960980205,0.0,-44.2929755,2.0,-2.0,"[5.75, 'pentagonal bipyramidal']",5.75,pentagonal bipyramidal
1626,mp-1058586,SrN,Fm-3m,cubic,0.43495682249999934,39.11903732775809,4.313886973897819,0.0,-10.20333023,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
1627,mp-1078609,SrN,Pnma,orthorhombic,0.4380039499999997,156.75717091555603,4.306153385494444,0.0,-40.7889439,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
1628,mp-2472,SrO,Fm-3m,cubic,0.0,35.27691022191445,4.877526423806916,3.4486999999999997,-12.10463579,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
1629,mp-1009819,SrO,Pm-3m,cubic,0.4153790150000001,31.009573632210476,5.5487400052132445,2.7855000000000003,-11.27387776,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1630,mp-7931,SrP,P-62m,hexagonal,0.0,343.82269685817533,3.4365894396546146,0.7473000000000001,-55.18091233,2.0,-2.0,"[6.5, '6-coordinate']",6.5,6-coordinate
1631,mp-21093,SrPb,Cmcm,orthorhombic,0.0,150.20555403986722,6.518535625987226,0.0,-12.97782951,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1632,mp-999143,SrPd,Cmcm,orthorhombic,0.0,111.19714453178432,5.795310695068505,0.0,-16.16506894,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1633,mp-1087,SrS,Fm-3m,cubic,0.0,55.731551014974855,3.566052165542995,2.5618999999999996,-10.11306558,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
1634,mp-10627,SrS,Pm-3m,cubic,0.2996402250000001,49.367532359995124,4.025755566163782,1.8860000000000001,-9.51378513,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1635,mp-2758,SrSe,Fm-3m,cubic,0.0,62.62642492557915,4.416867129856685,2.2914000000000003,-9.31003431,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
1636,mp-2661,SrSi,Cmcm,orthorhombic,0.0,111.31909135498462,3.451941632505662,0.0,-16.0914627,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1637,mp-13053,SrSi,Pnma,orthorhombic,0.005961843750000639,221.9078453526794,3.4633025734647176,0.0,-32.13523065,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1638,mp-570777,SrSi,Immm,orthorhombic,0.053181382,562.832128480881,3.4136911034035418,0.0,-79.39368586,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1639,mp-1698,SrSn,Cmcm,orthorhombic,0.0,141.31150876219579,4.849131236552712,0.0,-14.10233539,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1640,mp-1958,SrTe,Fm-3m,cubic,0.0,76.00668651799867,4.701970764493499,2.0435000000000003,-8.31815682,2.0,-2.0,"[6, 'octahedral']",6.0,octahedral
1641,mp-10653,SrTe,Pm-3m,cubic,0.24113070000000025,68.31339819904619,5.231495245959552,0.5679999999999996,-7.83589542,2.0,-2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1642,mp-2434,SrTl,Pm-3m,cubic,0.0,69.76915811817186,6.9498170868687685,0.0,-4.91307587,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1643,mp-1060143,SrU,R3m,trigonal,1.4957954466666665,116.78751804728891,4.6302271517727505,0.0,-9.98930037,0.0,0.0,"[9, '9-coordinate']",9.0,9-coordinate
1644,mp-12724,SrZn,Pnma,orthorhombic,0.0,255.45462694951465,3.97895525882099,0.0,-13.46748581,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1645,mp-1936,TaAs,I4_1md,tetragonal,0.0,70.63360142836204,12.030570688698356,0.0,-35.1766111,3.0,-3.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1646,mp-1097,TaB,Cmcm,orthorhombic,0.0,45.5510884312468,13.980922194123986,0.0,-40.32581988,3.0,-3.0,"[8, '7-coordinate']",8.0,7-coordinate
1647,mp-1086,TaC,Fm-3m,cubic,0.0,22.51011209588414,14.234280973849424,0.0,-22.23642658,4.0,-4.0,"[6, 'octahedral']",6.0,octahedral
1648,mp-1009817,TaC,P-6m2,hexagonal,0.4121445949999991,23.321664772007964,13.738953177572585,0.0,-21.41213739,4.0,-4.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1649,mp-1009832,TaC,F-43m,cubic,0.5179577149999997,28.319929701592955,11.314126260265345,0.0,-21.20051115,4.0,-4.0,"[4, 'tetrahedral']",4.0,tetrahedral
1650,mp-1009835,TaC,Pm-3m,cubic,1.0349059549999993,21.88731308281059,14.639314524965723,0.0,-20.16661467,4.0,-4.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1651,mp-1009826,TaCo,Pm-3m,cubic,0.17223364230769178,28.889198808277524,13.78826387741054,0.0,-19.11694163,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1652,mp-571499,TaIr,Pmma,orthorhombic,0.0,194.09036401035723,19.15566075676073,0.0,-131.3740942,0.0,0.0,"[8, '8-coordinate']",8.0,8-coordinate
1653,mp-1279,TaN,P-62m,hexagonal,0.0,69.39251283090486,13.995588994944903,0.0,-67.61531093,3.0,-3.0,"[5, 'trigonal planar']",5.0,trigonal planar
1654,mp-1459,TaN,P-6m2,hexagonal,0.027869393333334713,21.927183971656174,14.763851879979619,0.0,-22.48269819,3.0,-3.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1655,mp-570604,TaN,P6_3/mmc,hexagonal,0.24249080833333458,43.74099370942382,14.80211896662278,0.0,-44.10691072,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1656,mp-251,TaN,Fm-3m,cubic,0.3319607883333351,21.626515199793914,14.969110525290729,0.0,-21.8745154,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1657,mp-1497,TaN,P6/mmm,hexagonal,0.4515790083333364,70.32013569654995,13.810967218532168,0.0,-64.90583688,3.0,-3.0,"[6, 'hexagonal planar']",6.0,hexagonal planar
1658,mp-1009833,TaN,F-43m,cubic,0.4917036233333345,27.000218464962416,11.989891738198038,0.0,-21.55502973,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
1659,mp-1009831,TaN,Pm-3m,cubic,0.8162796533333356,20.89528939361725,15.492951076403019,0.0,-20.90587767,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1660,mp-570454,TaN,P6/mmm,hexagonal,1.3071597400000012,77.93871458724303,12.460932850267316,0.0,-59.77235249,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1661,mp-1895,TaO,Fm-3m,cubic,1.108153584499993,22.89196349271112,14.286177444094696,0.0,-18.57968606,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1662,mp-1067587,TaP,I4_1md,tetragonal,0.0,63.61355138881006,11.063811339447431,0.0,-38.26495716,3.0,-3.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1663,mp-12597,TaP,I4_1/amd,tetragonal,0.677345935,64.15447129015593,10.970526559479781,0.0,-35.55557342,3.0,-3.0,"[4, 'square co-planar']",4.0,square co-planar
1664,mp-999133,TaPd,P4/nmm,tetragonal,0.0,67.01554296425013,14.241042305083717,0.0,-35.52660991,0.0,0.0,"[8, '4-coordinate']",8.0,4-coordinate
1665,mp-1601,TaRu,P4/mmm,tetragonal,0.0,32.157629639374065,14.562693596244367,0.0,-21.77123507,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1666,mp-12110,TaRu,Pm-3m,cubic,0.03421239999999948,32.12231431364372,14.578703845781215,0.0,-21.70281027,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1667,mp-10628,TaS,P-6m2,hexagonal,0.2209657017857154,31.067842279535547,11.385284042141908,0.0,-17.33792865,0.0,0.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1668,mp-11572,TaTc,Pm-3m,cubic,0.0,32.48682918542576,14.258204444681578,0.0,-23.21331621,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1669,mp-2268,TbAg,Pm-3m,cubic,0.0,49.03316065923002,9.0351326844052,0.0,-8.08833806,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1670,mp-11225,TbAl,Pbcm,orthorhombic,0.0,379.6537862437848,6.504992968980994,0.0,-73.69833743,0.0,0.0,"[9.5, '8-coordinate']",9.5,8-coordinate
1671,mp-1009839,TbAl,Pm-3m,cubic,0.024848619374999714,47.20243954399999,6.540035944171755,0.0,-9.16259494,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1672,mp-2640,TbAs,Fm-3m,cubic,0.0,50.14733554118428,7.743422295315162,0.0,-12.35580528,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1673,mp-999141,TbAu,Cmcm,orthorhombic,0.0,97.2427981203802,12.154574866411346,0.0,-19.31596067,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
1674,mp-11258,TbAu,Pm-3m,cubic,0.02080660249999955,47.519549658021674,12.43640647354035,0.0,-9.61636713,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1675,mp-22921,TbBi,Fm-3m,cubic,0.0,64.12156731181419,9.527556738140001,0.0,-10.26587158,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1676,mp-27924,TbBr,R-3m,trigonal,0.010312097500000839,137.4841266294387,5.76918187791384,0.0,-17.44416394,0.0,0.0,"[3, '3-coordinate']",3.0,3-coordinate
1677,mp-721,TbCd,Pm-3m,cubic,0.0,53.459714462162246,8.428114775707451,0.0,-6.19751727,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1678,mp-27923,TbCl,R-3m,trigonal,0.1112168458333338,118.453049366198,5.449802189193032,0.00649999999999995,-18.64240382,0.0,0.0,"[3, '3-coordinate']",3.0,3-coordinate
1679,mp-568342,TbCl,R-3m,trigonal,0.11132293583333297,117.24756798147621,5.505834354316715,0.021500000000000075,-18.64197946,0.0,0.0,"[3, '3-coordinate']",3.0,3-coordinate
1680,mp-1837,TbCu,Pm-3m,cubic,0.0,42.187259133773004,8.756728345466295,0.0,-9.21178386,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1681,mp-11417,TbGa,Cmcm,orthorhombic,0.0,97.75975414558626,7.767603775336871,0.0,-17.83492493,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1682,mp-1405,TbGe,Cmcm,orthorhombic,0.0,92.84157119869657,8.283429614153292,0.0,-22.01518627,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1683,mp-2054,TbHg,Pm-3m,cubic,0.0,52.442555572312436,11.383680242168799,0.0,-5.9095507,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1684,mp-1635,TbMg,Pm-3m,cubic,0.0,54.82574724189542,5.549603419345434,0.0,-6.40528294,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1685,mp-2117,TbN,Fm-3m,cubic,0.0,30.270637874136867,9.48643454710855,0.1862999999999997,-16.28151311,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1686,mp-31139,TbNi,P2_1/m,monoclinic,0.0,482.8370546613696,8.981028258150472,0.0,-135.43449717,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1687,mp-999130,TbNi,Cmcm,orthorhombic,0.0014789237499996943,80.78733153386342,8.946066892881255,0.0,-22.5665005,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1688,mp-672240,TbNi,Pnma,orthorhombic,0.004926395416666729,480.1348761187306,9.031573100979195,0.0,-135.31626368,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1689,mp-645,TbP,Fm-3m,cubic,0.0,46.263559348020515,6.816053469135878,0.0,-13.26180188,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1690,mp-1080451,TbPd,Pnma,orthorhombic,0.0,181.36764339538504,9.717638969484716,0.0,-46.5869992,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
1691,mp-999124,TbPd,Cmcm,orthorhombic,0.005024512500000355,91.27860710063139,9.654317343600272,0.0,-23.27340155,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
1692,mp-1079305,TbPt,Pnma,orthorhombic,0.0,180.44776677090852,13.030836926078141,0.0,-52.95455654,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
1693,mp-7425,TbPt,Pm-3m,cubic,0.07815921749999966,43.42294507356932,13.537689685043564,0.0,-13.0823207,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1694,mp-11561,TbRh,Pm-3m,cubic,0.0,40.93585348703375,10.621016009933673,0.0,-13.65930126,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1695,mp-1610,TbS,Fm-3m,cubic,0.0,42.81276118232583,7.407766487379315,0.0,-12.78425098,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1696,mp-2724,TbSb,Fm-3m,cubic,0.0,60.42722495815117,7.71322842344794,0.0,-11.04479161,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1697,mp-1561,TbSe,Fm-3m,cubic,0.0,48.630150452846394,8.122901396939712,0.0,-11.6564031,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1698,mp-10645,TbSe,P6_3mc,hexagonal,0.52536177,133.4572076998793,5.919768948487772,0.0,-21.21135912,0.0,0.0,"[4, 'tetrahedral']",4.0,tetrahedral
1699,mp-1924,TbSi,Pnma,orthorhombic,0.0,175.59702017571428,7.073897313116735,0.0,-46.83539918,4.0,-4.0,"[8, '7-coordinate']",8.0,7-coordinate
1700,mp-1176,TbTe,Fm-3m,cubic,0.0021960799999991565,59.12466283237603,8.047175484030037,0.0,-10.39142338,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1701,mp-30878,TbTl,Pm-3m,cubic,0.0,55.58018796867272,10.85437506794227,0.0,-7.69033702,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1702,mp-836,TbZn,Pm-3m,cubic,0.0,46.09358203923272,8.08173146183886,0.0,-6.57890985,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1703,mp-1002188,TcB,P-6m2,hexagonal,0.10272995318182154,21.16408291262569,8.537337390037479,0.0,-17.60483351,-3.0,3.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1704,mp-999120,TcB,P6_3/mmc,hexagonal,0.16274986318182094,42.574667728982355,8.487907293886538,0.0,-34.96958738,-3.0,3.0,"[6, 'octahedral']",6.0,octahedral
1705,mp-999118,TcB,P6_3/mmc,hexagonal,0.26337094818182116,42.166972472232665,8.569973407258265,0.0,-34.56710304,-3.0,3.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1706,mp-1002187,TcB,Fm-3m,cubic,0.37763700318182103,21.37072001862919,8.454788431007788,0.0,-17.05501941,-3.0,3.0,"[6, 'octahedral']",6.0,octahedral
1707,mp-1002183,TcB,Pm-3m,cubic,0.5333722131818206,20.42266578255929,8.847273823092936,0.0,-16.74354899,-3.0,3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1708,mp-1002184,TcB,F-43m,cubic,1.105729173181821,26.52706300809238,6.811342677502316,0.0,-15.59883507,-3.0,3.0,"[4, 'tetrahedral']",4.0,tetrahedral
1709,mp-1067451,TcB,P6_3mc,hexagonal,4.517766295681821,2933.694946940417,0.12317907597328816,1.4291,-17.54952165,-3.0,3.0,"[1, 'single-bond']",1.0,single-bond
1710,mp-1009848,TcC,F-43m,cubic,0.55709637,24.866305902009255,7.34636925218763,0.0,-18.47319699,4.0,-4.0,"[4, 'tetrahedral']",4.0,tetrahedral
1711,mp-1009837,TcC,Fm-3m,cubic,0.6496641500000013,20.436626,8.938709603728746,0.0,-18.28806143,4.0,-4.0,"[6, 'octahedral']",6.0,octahedral
1712,mp-1019319,TcN,Pm-3m,cubic,0.0,66.64864864615843,8.37188021883471,0.0,-56.04509427,3.0,-3.0,"[4, 'square co-planar']",4.0,square co-planar
1713,mp-1002181,TcN,F-43m,cubic,0.0947056350000004,24.188192973951068,7.689350803147866,0.0,-18.49228682,3.0,-3.0,"[4, 'tetrahedral']",4.0,tetrahedral
1714,mp-999117,TcN,P6_3/mmc,hexagonal,0.13371100500000033,39.30843368517922,9.46318556269883,0.0,-36.82855216,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1715,mp-998900,TcN,P-6m2,hexagonal,0.3305039000000001,19.999628779017165,9.299747666620757,0.0,-18.02069029,3.0,-3.0,"[6, 'pentagonal pyramidal']",6.0,pentagonal pyramidal
1716,mp-999086,TcN,P4_2/mmc,tetragonal,0.36727162250000056,45.2378172593605,8.222832680215635,0.0,-35.89430969,3.0,-3.0,"[4, 'square co-planar']",4.0,square co-planar
1717,mp-1002182,TcN,Fm-3m,cubic,0.5449906050000006,20.22396997050897,9.196587086618651,0.0,-17.59171688,3.0,-3.0,"[6, 'octahedral']",6.0,octahedral
1718,mp-1002117,TcN,Pm-3m,cubic,0.7652162499999999,19.271939839071283,9.650896724670822,0.0,-17.15126559,3.0,-3.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1719,mp-10051,TeAs,Fm-3m,cubic,0.09069316916666681,52.27276800868547,6.433465099350791,0.0,-7.64563571,-2.0,2.0,"[6, 'octahedral']",6.0,octahedral
1720,mp-569766,TeI,C2/m,monoclinic,0.0,343.4277123568593,4.922312321961769,0.7345000000000002,-19.3242023,0.0,0.0,"[3, '5-coordinate']",3.0,5-coordinate
1721,mp-23273,TeI,P-1,triclinic,0.01737559374999975,712.6559126859729,4.744108426368167,0.8736000000000002,-38.3703951,0.0,0.0,"[2.5, 'single-bond']",2.5,single-bond
1722,mp-10187,TeIr,P6_3/mmc,hexagonal,0.2850853046875006,82.91746608236515,12.809571921440073,0.0,-23.72121706,0.0,0.0,"[7, '6-coordinate']",7.0,6-coordinate
1723,mp-19717,TePb,Fm-3m,cubic,0.0,70.75839192630549,7.856997090559908,1.0581999999999994,-7.66743749,-2.0,2.0,"[6, 'octahedral']",6.0,octahedral
1724,mp-1079574,TePb,Pnma,orthorhombic,0.05547917875000019,297.67040470211634,7.470658429131061,1.4257,-30.22591653,-2.0,2.0,"[5, 'square pyramidal']",5.0,square pyramidal
1725,mp-685022,TePb,Pnma,orthorhombic,0.05780851500000006,280.849848117213,7.918088376756453,0.7254000000000005,-30.20728184,-2.0,2.0,"[5, 'trigonal bipyramidal']",5.0,trigonal bipyramidal
1726,mp-20943,TePb,Pm-3m,cubic,0.2279246399999999,64.10983877638985,8.671812160326672,0.0,-7.21158821,-2.0,2.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1727,mp-564,TePd,P6_3/mmc,hexagonal,0.0,88.34256109910021,8.797556863442345,0.0,-18.1077326,-2.0,2.0,"[7, '6-coordinate']",7.0,6-coordinate
1728,mp-11693,TePt,R-3m,trigonal,0.0,95.99647584364378,11.163522065945367,0.0,-19.80946866,-2.0,2.0,"[4.5, 'trigonal non-coplanar']",4.5,trigonal non-coplanar
1729,mp-571512,TePt,P6_3/mmc,hexagonal,0.13832007499999932,89.10233849370637,12.027280029347422,0.0,-19.25618836,-2.0,2.0,"[7, '6-coordinate']",7.0,6-coordinate
1730,mp-1628,TeRh,P6_3/mmc,hexagonal,0.019568976250000425,81.75678911447994,9.36346429359406,0.0,-22.26326129,0.0,0.0,"[7, '6-coordinate']",7.0,6-coordinate
1731,mp-178,ThAl,Cmcm,orthorhombic,0.018827559166667562,106.94511880172082,8.043605305405107,0.0,-23.59768764,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1732,mp-1753,ThAs,Fm-3m,cubic,0.0,54.40617615492489,9.3687618451405,0.0,-14.86459454,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1733,mp-19868,ThAs,Pm-3m,cubic,0.28249000500000054,48.723110085824004,10.461534709143207,0.0,-14.29961453,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1734,mp-1018175,ThAu,Cmcm,orthorhombic,0.0,104.92386438037174,13.578968910718181,0.0,-23.83656558,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1735,mp-30468,ThBi,Pm-3m,cubic,0.010559178749999454,61.4065458772788,11.925900919184254,0.0,-12.3717533,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1736,mp-1164,ThC,Fm-3m,cubic,0.0,38.38151231912174,10.558533930758896,0.0,-17.19295028,4.0,-4.0,"[6, 'octahedral']",6.0,octahedral
1737,mp-998901,ThC,Pm-3m,cubic,0.6440457649999969,32.55297127295028,12.449017226025996,0.0,-15.90485875,4.0,-4.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1738,mp-30564,ThCo,Cmcm,orthorhombic,0.0,83.02918991511254,11.638536680391882,0.0,-30.4726555,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1739,mp-30669,ThGa,Pnma,orthorhombic,0.0,413.23904542806997,9.700652142191585,0.0,-91.98001002,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1740,mp-1093,ThGe,Fm-3m,cubic,0.0,56.38400321227817,8.972931905191997,0.0,-13.57048955,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1741,mp-12774,ThIr,Cmcm,orthorhombic,0.0,94.8055643348383,14.861830236980015,0.0,-36.60810337,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
1742,mp-834,ThN,Fm-3m,cubic,0.0,34.664147390588376,11.78644123302887,0.0,-18.89439616,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1743,mp-623836,ThNi,Pnma,orthorhombic,0.0,344.6750524485833,11.205242591015134,0.0,-112.45677047,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1744,mp-931,ThP,Fm-3m,cubic,0.0,50.23558967203341,8.69386441484896,0.0,-15.93412573,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1745,mp-672388,ThPb,I4_1/amd,tetragonal,0.09104859522727349,123.79669941983678,11.783382942933656,0.0,-23.22581585,0.0,0.0,"[8, '8-coordinate']",8.0,8-coordinate
1746,mp-30838,ThPd,Pnma,orthorhombic,0.0,197.32341863417588,11.392927102638508,0.0,-56.51197188,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1747,mp-12754,ThPt,Cmcm,orthorhombic,0.0,99.470713755341,14.260536394282916,0.0,-31.82949027,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
1748,mp-12755,ThRh,Cmcm,orthorhombic,0.0,93.98732936364952,11.835358452076445,0.0,-33.37687983,0.0,0.0,"[7, '7-coordinate']",7.0,7-coordinate
1749,mp-12775,ThRu,Cmcm,orthorhombic,0.0,90.43483378040825,12.232873637440543,0.0,-35.52111507,0.0,0.0,"[8, '7-coordinate']",8.0,7-coordinate
1750,mp-503,ThS,Fm-3m,cubic,0.0,46.77376788953811,9.37605560822683,0.0,-15.22333258,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1751,mp-1751,ThSb,Fm-3m,cubic,0.0,64.73137956413825,9.07589957564829,0.0,-13.34697722,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1752,mp-10637,ThSb,Pm-3m,cubic,0.08902437499999927,57.57537013872078,10.2039378800656,0.0,-13.16892847,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1753,mp-2183,ThSe,Fm-3m,cubic,0.0,52.58579435896317,9.820607153741454,0.0,-14.00852677,0.0,0.0,"[6, 'octahedral']",6.0,octahedral
1754,mp-10646,ThSe,Pm-3m,cubic,0.17822133499999993,48.94110359084089,10.55195715618185,0.0,-13.6520841,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
1755,mp-21238,ThSi,Pnma,orthorhombic,0.0,194.17297947671315,8.898155339370923,0.0,-56.90814008,4.0,-4.0,"[8, '7-coordinate']",8.0,7-coordinate
1756,mp-1921,ThTe,Pm-3m,cubic,0.0,57.13633393724571,10.452071515861466,0.0,-12.75784784,0.0,0.0,"[8, 'body-centered cubic']",8.0,body-centered cubic
